id,cpu_pct_avg,rf_prob,rf_label,cnn_prob,cnn_label,final_prob,final_label,true_label,final_label_str,rf_label_str,cnn_label_str
2443,5.4,0.745,1,0.45377886295318604,0,0.4559773838446323,0,1,legitimate,phishing,legitimate
2445,1.75,0.745,1,0.7826131582260132,1,0.7113774680558234,1,1,phishing,phishing,phishing
2462,2.85,0.745,1,0.6665635704994202,1,0.7970756671825135,1,1,phishing,phishing,phishing
2463,6.85,0.795,1,0.9068264961242676,1,0.497366652940017,0,1,legitimate,phishing,phishing
2466,10.7,0.745,1,0.7933863997459412,1,0.7330195796511716,1,1,phishing,phishing,phishing
2476,3.6,0.745,1,0.7227044701576233,1,0.38988063162101777,0,1,legitimate,phishing,phishing
2488,3.1,0.69,1,0.7600077390670776,1,0.7778393231116538,1,1,phishing,phishing,phishing
2494,2.6,0.745,1,0.18520724773406982,0,0.8972687724699496,1,1,phishing,phishing,legitimate
2501,3.1500000000000004,0.745,1,0.6222634315490723,1,0.9213361795680115,1,1,phishing,phishing,phishing
2504,13.8,0.82,1,0.11577113717794418,0,0.72418511623402,1,1,phishing,phishing,legitimate
2511,6.65,0.745,1,0.885277509689331,1,0.6926055317733648,1,1,phishing,phishing,phishing
2525,5.8,0.745,1,0.8691132068634033,1,0.4204475721062244,0,1,legitimate,phishing,phishing
2528,6.35,0.78,1,0.7922704815864563,1,0.6590376354090494,1,1,phishing,phishing,phishing
2537,5.15,0.745,1,0.637328028678894,1,0.9617493020461998,1,1,phishing,phishing,phishing
2541,3.95,0.745,1,0.6483216285705566,1,0.628130521464586,1,1,phishing,phishing,phishing
2547,11.6,0.745,1,0.8717494606971741,1,0.5712775962409512,1,1,phishing,phishing,phishing
2552,4.75,0.745,1,0.8774121403694153,1,0.48517611275428385,0,1,legitimate,phishing,phishing
2553,13.8,0.745,1,0.6752837300300598,1,0.7590940604614859,1,1,phishing,phishing,phishing
2560,4.15,0.64,1,0.10508062690496445,0,0.7232648405813663,1,1,phishing,phishing,legitimate
2570,5.6,0.745,1,0.7997303009033203,1,0.8083176288272633,1,1,phishing,phishing,phishing
2575,5.9,0.745,1,0.7849149107933044,1,0.8409174641974924,1,1,phishing,phishing,phishing
2578,3.0,0.94,1,0.35963723063468933,0,0.42118605298223954,0,1,legitimate,phishing,legitimate
2580,19.5,0.745,1,0.8123629689216614,1,0.8641705111222089,1,1,phishing,phishing,phishing
2581,7.4,0.745,1,0.6333764791488647,1,0.64385929701519,1,1,phishing,phishing,phishing
2597,6.199999999999999,0.94,1,0.925266683101654,1,0.7112279952663272,1,1,phishing,phishing,phishing
2618,8.3,0.55,1,0.04665570333600044,0,0.7710691585620659,1,1,phishing,phishing,legitimate
2639,12.85,0.84,1,0.7004372477531433,1,0.7085143495260235,1,1,phishing,phishing,phishing
2645,11.05,0.84,1,0.8424240946769714,1,0.6841265041460355,1,1,phishing,phishing,phishing
2646,7.95,0.94,1,0.9040700793266296,1,0.7102723222281453,1,1,phishing,phishing,phishing
2649,7.4,0.84,1,0.19824618101119995,0,0.3957112453616484,0,1,legitimate,phishing,legitimate
2653,10.1,0.94,1,0.9137004613876343,1,0.7712413202490913,1,1,phishing,phishing,phishing
2654,6.2,0.745,1,0.7321286201477051,1,0.7419028468623997,1,1,phishing,phishing,phishing
2656,11.15,0.94,1,0.7106412053108215,1,0.5021226076581758,1,1,phishing,phishing,phishing
2657,5.15,0.745,1,0.7277959585189819,1,0.48887209731465053,0,1,legitimate,phishing,phishing
2658,15.75,0.745,1,0.6773949861526489,1,0.5220934595749956,1,1,phishing,phishing,phishing
2660,15.35,0.745,1,0.9063605070114136,1,0.5459723428340084,1,1,phishing,phishing,phishing
2662,23.1,0.745,1,0.8844317197799683,1,0.5306564688761845,1,1,phishing,phishing,phishing
2665,6.6,0.745,1,0.8860403895378113,1,0.677189557369659,1,1,phishing,phishing,phishing
2669,25.5,0.745,1,0.7451465725898743,1,0.6937608492445294,1,1,phishing,phishing,phishing
2670,3.6,0.745,1,0.7451465725898743,1,0.8067027271915818,1,1,phishing,phishing,phishing
2671,5.5,0.84,1,0.42572253942489624,0,0.6141113688882818,1,1,phishing,phishing,legitimate
2672,2.35,0.795,1,0.9203654527664185,1,0.3627447190303537,0,1,legitimate,phishing,phishing
2676,4.5,0.64,1,0.6163809299468994,1,0.5176137918621173,1,1,phishing,phishing,phishing
2686,5.45,0.94,1,0.9209563136100769,1,0.3468890038055486,0,1,legitimate,phishing,phishing
2693,7.4,0.94,1,0.9616004824638367,1,0.6597819324845551,1,1,phishing,phishing,phishing
2705,2.65,0.94,1,0.9101381301879883,1,0.5556734311505076,1,1,phishing,phishing,phishing
2708,6.15,0.77,1,0.830819308757782,1,0.28120602312195203,0,1,legitimate,phishing,phishing
2710,4.5,0.745,1,0.6340083479881287,1,0.5202263336751412,1,1,phishing,phishing,phishing
2713,2.8,0.745,1,0.61122727394104,1,0.8050239572026194,1,1,phishing,phishing,phishing
2722,10.55,0.74,1,0.7559749484062195,1,0.3574510285714596,0,1,legitimate,phishing,phishing
2747,14.85,0.61,1,0.8919143080711365,1,0.49166605118192036,0,1,legitimate,phishing,phishing
2749,4.95,0.745,1,0.7893682718276978,1,0.751681793377994,1,1,phishing,phishing,phishing
2756,11.600000000000001,0.84,1,0.8179582953453064,1,0.7654906077645978,1,1,phishing,phishing,phishing
2764,12.65,0.745,1,0.6511483788490295,1,0.4472096449964297,0,1,legitimate,phishing,phishing
2773,2.65,0.795,1,0.9228607416152954,1,0.7528572986083774,1,1,phishing,phishing,phishing
2774,5.0,0.74,1,0.7382192611694336,1,0.6964288529373275,1,1,phishing,phishing,phishing
2776,2.75,0.84,1,0.8067123293876648,1,0.5505734084360873,1,1,phishing,phishing,phishing
2778,5.550000000000001,0.745,1,0.9118940830230713,1,0.5559429920810115,1,1,phishing,phishing,phishing
2779,10.5,0.84,1,0.8883846402168274,1,0.297492502318517,0,1,legitimate,phishing,phishing
2780,3.45,0.795,1,0.9228607416152954,1,0.7279470329542415,1,1,phishing,phishing,phishing
2796,3.7,0.94,1,0.6652022004127502,1,0.4047677883419344,0,1,legitimate,phishing,phishing
2799,5.55,0.85,1,0.952041745185852,1,0.7747330284320897,1,1,phishing,phishing,phishing
2806,6.35,0.94,1,0.9582967162132263,1,0.5560913966712958,1,1,phishing,phishing,phishing
2810,6.3,0.745,1,0.6710318922996521,1,0.41257674128232874,0,1,legitimate,phishing,phishing
2821,51.6,0.94,1,0.9292398691177368,1,0.41658997749195714,0,1,legitimate,phishing,phishing
2829,34.1,0.72,1,0.8558836579322815,1,0.5654220518194819,1,1,phishing,phishing,phishing
2841,54.25,0.48,0,0.17814674973487854,0,0.3477544652040484,0,1,legitimate,legitimate,legitimate
2842,3.35,0.94,1,0.9847057461738586,1,0.7782208658057983,1,1,phishing,phishing,phishing
2843,0.0,0.745,1,0.6539108753204346,1,0.72418511623402,1,1,phishing,phishing,phishing
2845,4.25,0.745,1,0.5843773484230042,1,0.6970021756173934,1,1,phishing,phishing,phishing
2851,1.15,0.745,1,0.6322586536407471,1,0.9129409873671963,1,1,phishing,phishing,phishing
2853,3.7,0.94,1,0.7444789409637451,1,0.4878924978365464,0,1,legitimate,phishing,phishing
2860,5.5,0.745,1,0.7658703923225403,1,0.44927408067414343,0,1,legitimate,phishing,phishing
2863,4.0,0.745,1,0.6787014603614807,1,0.4264665381634547,0,1,legitimate,phishing,phishing
2866,8.65,0.94,1,0.9137222766876221,1,0.7058785368278998,1,1,phishing,phishing,phishing
2881,11.85,0.48,0,0.5102534294128418,1,0.6909719311512683,1,1,phishing,legitimate,phishing
2887,0.7,0.94,1,0.7524845600128174,1,0.778530947405363,1,1,phishing,phishing,phishing
2888,9.95,0.745,1,0.6476207375526428,1,0.6539454369111097,1,1,phishing,phishing,phishing
2893,7.45,0.535,1,0.6447077393531799,1,0.6647610735757782,1,1,phishing,phishing,phishing
2895,6.949999999999999,0.94,1,0.9570459127426147,1,0.1882761767749681,0,1,legitimate,phishing,phishing
2896,7.55,0.535,1,0.6447077393531799,1,0.7770601589770842,1,1,phishing,phishing,phishing
2897,20.950000000000003,0.745,1,0.8759398460388184,1,0.6818626048673437,1,1,phishing,phishing,phishing
2919,5.2,0.745,1,0.7858026623725891,1,0.8269622244706172,1,1,phishing,phishing,phishing
2925,7.75,0.91,1,0.977351188659668,1,0.7096624315613618,1,1,phishing,phishing,phishing
2931,6.1,0.745,1,0.6562421917915344,1,0.6304934526275238,1,1,phishing,phishing,phishing
2934,7.75,0.745,1,0.4594677686691284,0,0.7770701337548693,1,1,phishing,phishing,legitimate
2936,4.45,0.745,1,0.6886323094367981,1,0.7531560655346334,1,1,phishing,phishing,phishing
2937,6.1,0.745,1,0.6886323094367981,1,0.5678108734852257,1,1,phishing,phishing,phishing
2938,1.1,0.745,1,0.6886323094367981,1,0.8383313765110139,1,1,phishing,phishing,phishing
2940,4.1,0.91,1,0.22037865221500397,0,0.47199946802468284,0,1,legitimate,phishing,legitimate
2941,7.449999999999999,0.745,1,0.4594677686691284,0,0.4183759391424875,0,1,legitimate,phishing,legitimate
2949,5.05,0.745,1,0.6813027262687683,1,0.6070920730977145,1,1,phishing,phishing,phishing
2950,9.4,0.745,1,0.6566658616065979,1,0.6567462056358886,1,1,phishing,phishing,phishing
2959,8.05,0.745,1,0.5744101405143738,1,0.5611084511835359,1,1,phishing,phishing,phishing
2962,14.700000000000001,0.84,1,0.7315950989723206,1,0.5006069178421361,1,1,phishing,phishing,phishing
2964,6.65,0.94,1,0.6616151332855225,1,0.7750925651591072,1,1,phishing,phishing,phishing
2965,12.25,0.94,1,0.6616151332855225,1,0.6137305421712602,1,1,phishing,phishing,phishing
2966,5.65,0.84,1,0.7315950989723206,1,0.38274885532319547,0,1,legitimate,phishing,phishing
2967,7.0,0.94,1,0.6616151332855225,1,0.3925453606896483,0,1,legitimate,phishing,phishing
2969,1.9,0.94,1,0.5715580582618713,1,0.3292094402284731,0,1,legitimate,phishing,phishing
2971,47.15,0.745,1,0.7396246194839478,1,0.43708352755934227,0,1,legitimate,phishing,phishing
2977,1.85,0.745,1,0.5744101405143738,1,0.4173977093597863,0,1,legitimate,phishing,phishing
2984,2.4,0.745,1,0.42581412196159363,0,0.5543207091340331,1,1,phishing,phishing,legitimate
2987,12.65,0.745,1,0.762527346611023,1,0.6933241326302779,1,1,phishing,phishing,phishing
2988,12.850000000000001,0.745,1,0.7583757042884827,1,0.5926983659058795,1,1,phishing,phishing,phishing
2994,4.5,0.745,1,0.807840883731842,1,0.5324753472737075,1,1,phishing,phishing,phishing
2999,10.95,0.77,1,0.8906311988830566,1,0.7394207965245347,1,1,phishing,phishing,phishing
3009,16.9,0.745,1,0.5722978115081787,1,0.474718632670034,0,1,legitimate,phishing,phishing
3010,7.1,0.745,1,0.20370319485664368,0,0.4203989199170574,0,1,legitimate,phishing,legitimate
3028,2.3,0.745,1,0.4434833228588104,0,0.18811110025076402,0,1,legitimate,phishing,legitimate
3036,6.45,0.745,1,0.7680712938308716,1,0.5477258148048207,1,1,phishing,phishing,phishing
3049,13.25,0.745,1,0.7940903902053833,1,0.6100685034917851,1,1,phishing,phishing,phishing
3066,1.5,0.745,1,0.666962206363678,1,0.7494105494589645,1,1,phishing,phishing,phishing
3068,1.9,0.91,1,0.9840009212493896,1,0.8378423741958949,1,1,phishing,phishing,phishing
3075,5.449999999999999,0.94,1,0.7416561841964722,1,0.720613427449347,1,1,phishing,phishing,phishing
3076,7.45,0.94,1,0.7416561841964722,1,0.5622000064206036,1,1,phishing,phishing,phishing
3081,16.75,0.48,0,0.48465481400489807,0,0.6804468117064355,1,1,phishing,legitimate,legitimate
3087,1.55,0.61,1,0.8176172375679016,1,0.8078979139984306,1,1,phishing,phishing,phishing
3092,3.8499999999999996,0.61,1,0.7946692109107971,1,0.77773451350627,1,1,phishing,phishing,phishing
3096,10.05,0.745,1,0.6566658616065979,1,0.8952270396714335,1,1,phishing,phishing,phishing
3102,2.15,0.61,1,0.8228604197502136,1,0.2564973559151037,0,1,legitimate,phishing,phishing
3113,48.0,0.48,0,0.48595964908599854,0,0.3909193223526687,0,1,legitimate,legitimate,legitimate
3121,4.550000000000001,0.745,1,0.7618309259414673,1,0.5535273837682901,1,1,phishing,phishing,phishing
3124,3.85,0.745,1,0.7751071453094482,1,0.4452185233035575,0,1,legitimate,phishing,phishing
3138,2.8,0.745,1,0.5744101405143738,1,0.8154565921757957,1,1,phishing,phishing,phishing
3141,2.75,0.745,1,0.266835480928421,0,0.31213060337321297,0,1,legitimate,phishing,legitimate
3144,7.45,0.745,1,0.5744101405143738,1,0.4337519474205786,0,1,legitimate,phishing,phishing
3156,10.7,0.745,1,0.8573471903800964,1,0.5363457992579794,1,1,phishing,phishing,phishing
3158,12.8,0.745,1,0.6087232828140259,1,0.7034248605945866,1,1,phishing,phishing,phishing
3159,7.3,0.745,1,0.6087232828140259,1,0.35222033643509026,0,1,legitimate,phishing,phishing
3161,13.3,0.745,1,0.5744101405143738,1,0.9526708548153127,1,1,phishing,phishing,phishing
3164,2.15,0.745,1,0.6559118628501892,1,0.6942050692737117,1,1,phishing,phishing,phishing
3175,5.55,0.48,0,0.17754438519477844,0,0.26217721397993476,0,1,legitimate,legitimate,legitimate
3176,12.5,0.745,1,0.7252721190452576,1,0.7894431756495386,1,1,phishing,phishing,phishing
3177,0.85,0.745,1,0.5744101405143738,1,0.7658840606411723,1,1,phishing,phishing,phishing
3178,5.45,0.94,1,0.8682557940483093,1,0.48469313203036724,0,1,legitimate,phishing,phishing
3182,8.4,0.745,1,0.5744101405143738,1,0.5632453482447553,1,1,phishing,phishing,phishing
3188,3.95,0.535,1,0.6447077393531799,1,0.5980730143801463,1,1,phishing,phishing,phishing
3190,3.85,0.745,1,0.5744101405143738,1,0.5356903135579039,1,1,phishing,phishing,phishing
3195,4.45,0.745,1,0.7888143062591553,1,0.9507905049887229,1,1,phishing,phishing,phishing
3197,7.35,0.745,1,0.8088973164558411,1,0.5329064226192727,1,1,phishing,phishing,phishing
3212,2.5,0.48,0,0.4534277021884918,0,0.956008385686755,1,1,phishing,legitimate,legitimate
3213,16.900000000000002,0.48,0,0.45269089937210083,0,0.5440186365339359,1,1,phishing,legitimate,legitimate
3214,9.6,0.94,1,0.9635331630706787,1,0.49128822434209846,0,1,legitimate,phishing,phishing
3217,2.2,0.48,0,0.626892626285553,1,0.7188295501004401,1,1,phishing,legitimate,phishing
3218,5.0,0.745,1,0.627701461315155,1,0.7632808222919947,1,1,phishing,phishing,phishing
3220,20.4,0.745,1,0.6473069190979004,1,0.7107509924600063,1,1,phishing,phishing,phishing
3243,10.149999999999999,0.745,1,0.6087232828140259,1,0.7845970699298812,1,1,phishing,phishing,phishing
3246,10.95,0.745,1,0.6087232828140259,1,0.77150221279522,1,1,phishing,phishing,phishing
3248,54.9,0.745,1,0.6826469302177429,1,0.41806282233179276,0,1,legitimate,phishing,phishing
3253,11.600000000000001,0.745,1,0.7480672597885132,1,0.9221612253199125,1,1,phishing,phishing,phishing
3256,2.65,0.94,1,0.8968477249145508,1,0.7066856303402677,1,1,phishing,phishing,phishing
3261,8.9,0.92,1,0.8316259384155273,1,0.5554968824906085,1,1,phishing,phishing,phishing
3262,14.3,0.91,1,0.8845146894454956,1,0.4551781218696949,0,1,legitimate,phishing,phishing
3266,11.15,0.94,1,0.9238947033882141,1,0.8235550398208876,1,1,phishing,phishing,phishing
3267,3.0,0.61,1,0.7975704669952393,1,0.6293759215762957,1,1,phishing,phishing,phishing
3268,16.05,0.91,1,0.8804274797439575,1,0.40674153515485256,0,1,legitimate,phishing,phishing
3271,14.3,0.91,1,0.8845146894454956,1,0.777049707792002,1,1,phishing,phishing,phishing
3289,3.5,0.94,1,0.867575466632843,1,0.7101952335723671,1,1,phishing,phishing,phishing
3296,7.9,0.745,1,0.7498995065689087,1,0.5927089199388809,1,1,phishing,phishing,phishing
3301,13.350000000000001,0.745,1,0.7865026593208313,1,0.32592644310483215,0,1,legitimate,phishing,phishing
3308,10.4,0.745,1,0.8096268773078918,1,0.7167461316634192,1,1,phishing,phishing,phishing
3322,1.8499999999999999,0.745,1,0.3282806873321533,0,0.703700717398418,1,1,phishing,phishing,legitimate
3340,8.2,0.745,1,0.6708638668060303,1,0.42635299786048336,0,1,legitimate,phishing,phishing
3341,4.3,0.745,1,0.8022130131721497,1,0.5375526580436096,1,1,phishing,phishing,phishing
3346,6.45,0.745,1,0.6742610931396484,1,0.7466050483417572,1,1,phishing,phishing,phishing
3354,5.449999999999999,0.91,1,0.8845146894454956,1,0.7769831000967623,1,1,phishing,phishing,phishing
3358,18.05,0.83,1,0.8445411920547485,1,0.6895542323611712,1,1,phishing,phishing,phishing
3359,3.95,0.61,1,0.9285934567451477,1,0.7116933260938666,1,1,phishing,phishing,phishing
3362,51.65,0.94,1,0.9653645753860474,1,0.41846949176450904,0,1,legitimate,phishing,phishing
3364,10.1,0.94,1,0.9652038216590881,1,0.6326048315839765,1,1,phishing,phishing,phishing
3365,5.3,0.91,1,0.8845146894454956,1,0.3728662660326276,0,1,legitimate,phishing,phishing
3367,12.4,0.745,1,0.9022517800331116,1,0.44414827313015914,0,1,legitimate,phishing,phishing
3371,3.15,0.745,1,0.6764401793479919,1,0.8463268010780864,1,1,phishing,phishing,phishing
3377,6.3999999999999995,0.745,1,0.6631169319152832,1,0.5764821463447031,1,1,phishing,phishing,phishing
3384,5.8,0.745,1,0.7184845805168152,1,0.6401909329563866,1,1,phishing,phishing,phishing
3388,2.2,0.745,1,0.8339665532112122,1,0.7765904511575018,1,1,phishing,phishing,phishing
3395,19.950000000000003,0.91,1,0.8845146894454956,1,0.7289427242053881,1,1,phishing,phishing,phishing
3398,3.9,0.94,1,0.8763051629066467,1,0.5949256593466548,1,1,phishing,phishing,phishing
3402,6.699999999999999,0.745,1,0.7123687863349915,1,0.36751443739951095,0,1,legitimate,phishing,phishing
3406,9.05,0.745,1,0.50148606300354,1,0.7738212146407062,1,1,phishing,phishing,phishing
3414,8.05,0.745,1,0.8007529377937317,1,0.6023625559086733,1,1,phishing,phishing,phishing
3419,4.699999999999999,0.745,1,0.2306266725063324,0,0.7503667305849873,1,1,phishing,phishing,legitimate
3426,7.75,0.91,1,0.8845146894454956,1,0.7280314165967579,1,1,phishing,phishing,phishing
3440,1.6,0.91,1,0.8845146894454956,1,0.3162718520529339,0,1,legitimate,phishing,phishing
3472,6.6,0.94,1,0.9639987945556641,1,0.3695389922574422,0,1,legitimate,phishing,phishing
3478,4.45,0.94,1,0.9066882729530334,1,0.47077095503862204,0,1,legitimate,phishing,phishing
3479,2.55,0.745,1,0.8021972179412842,1,0.6590376354090494,1,1,phishing,phishing,phishing
3480,5.2,0.745,1,0.6616944074630737,1,0.6597819324845551,1,1,phishing,phishing,phishing
3494,18.55,0.94,1,0.9758231043815613,1,0.3933967402025123,0,1,legitimate,phishing,phishing
3496,5.15,0.77,1,0.8598389029502869,1,0.47187525526761176,0,1,legitimate,phishing,phishing
3498,5.4,0.745,1,0.32417356967926025,0,0.931849592993039,1,1,phishing,phishing,legitimate
3503,11.0,0.91,1,0.9668751955032349,1,0.93841196171612,1,1,phishing,phishing,phishing
3510,7.199999999999999,0.745,1,0.44012191891670227,0,0.6795196952357172,1,1,phishing,phishing,legitimate
3512,3.2,0.745,1,0.44012191891670227,0,0.3521442622996634,0,1,legitimate,phishing,legitimate
3514,9.55,0.745,1,0.8054264783859253,1,0.7112883203403351,1,1,phishing,phishing,phishing
3515,8.45,0.745,1,0.696182906627655,1,0.3070956464168547,0,1,legitimate,phishing,phishing
3516,53.95,0.745,1,0.6145643591880798,1,0.3866616213647246,0,1,legitimate,phishing,phishing
3534,17.2,0.94,1,0.7581036686897278,1,0.7477957390547387,1,1,phishing,phishing,phishing
3536,3.25,0.745,1,0.2371186912059784,0,0.5809774809378921,1,1,phishing,phishing,legitimate
3552,9.0,0.745,1,0.336982786655426,0,0.40522310599212863,0,1,legitimate,phishing,legitimate
3553,1.9,0.745,1,0.8346740007400513,1,0.7192477147004692,1,1,phishing,phishing,phishing
3558,5.55,0.745,1,0.336982786655426,0,0.5456097208065671,1,1,phishing,phishing,legitimate
3560,5.699999999999999,0.94,1,0.955522894859314,1,0.4123539617042613,0,1,legitimate,phishing,phishing
3561,7.2,0.745,1,0.8279297351837158,1,0.8043775320512321,1,1,phishing,phishing,phishing
3563,6.5,0.48,0,0.524285078048706,1,0.3429012855460618,0,1,legitimate,legitimate,phishing
3565,2.4000000000000004,0.745,1,0.3282768130302429,0,0.7695637710538281,1,1,phishing,phishing,legitimate
3567,7.6,0.54,1,0.7010331153869629,1,0.48520760867343016,0,1,legitimate,phishing,phishing
3569,2.2,0.745,1,0.7604823708534241,1,0.771739344527401,1,1,phishing,phishing,phishing
3575,14.3,0.745,1,0.8107145428657532,1,0.7010722720346481,1,1,phishing,phishing,phishing
3580,5.65,0.94,1,0.9204428791999817,1,0.7708539713410121,1,1,phishing,phishing,phishing
3588,16.7,0.745,1,0.6787211894989014,1,0.7116900507936983,1,1,phishing,phishing,phishing
3589,6.05,0.745,1,0.3282768130302429,0,0.40306392263864155,0,1,legitimate,phishing,legitimate
3590,5.0,0.62,1,0.7635853290557861,1,0.3953755040820852,0,1,legitimate,phishing,phishing
3603,4.6,0.91,1,0.8804274797439575,1,0.5506101781225301,1,1,phishing,phishing,phishing
3617,7.050000000000001,0.745,1,0.5960875749588013,1,0.39272962355787616,0,1,legitimate,phishing,phishing
3618,2.25,0.745,1,0.6746614575386047,1,0.6708503032203879,1,1,phishing,phishing,phishing
3622,13.5,0.48,0,0.6165246963500977,1,0.7564726940359111,1,1,phishing,legitimate,phishing
3623,3.2,0.745,1,0.6985686421394348,1,0.7024630835879093,1,1,phishing,phishing,phishing
3626,3.7,0.745,1,0.8658032417297363,1,0.4760596665562411,0,1,legitimate,phishing,phishing
3629,6.949999999999999,0.54,1,0.8285888433456421,1,0.7668874637354424,1,1,phishing,phishing,phishing
3634,5.0,0.91,1,0.9865692257881165,1,0.5275150819165483,1,1,phishing,phishing,phishing
3637,5.5,0.745,1,0.38335949182510376,0,0.4377490409526165,0,1,legitimate,phishing,legitimate
3672,15.200000000000001,0.94,1,0.9823254942893982,1,0.5185151842438747,1,1,phishing,phishing,phishing
3681,1.7,0.745,1,0.7941380739212036,1,0.5792444971943127,1,1,phishing,phishing,phishing
3715,11.6,0.745,1,0.6674691438674927,1,0.26134709845712295,0,1,legitimate,phishing,phishing
3717,8.7,0.745,1,0.8200311064720154,1,0.38515467867666414,0,1,legitimate,phishing,phishing
3722,2.3499999999999996,0.91,1,0.8804274797439575,1,0.5254017708267157,1,1,phishing,phishing,phishing
3729,22.3,0.94,1,0.553228497505188,1,0.7495087210427313,1,1,phishing,phishing,phishing
3731,2.3,0.94,1,0.553228497505188,1,0.7619172850564979,1,1,phishing,phishing,phishing
3733,6.3,0.9,1,0.914500892162323,1,0.6475219182211465,1,1,phishing,phishing,phishing
3734,4.65,0.745,1,0.7985267639160156,1,0.5598852922407923,1,1,phishing,phishing,phishing
3735,15.149999999999999,0.745,1,0.8096268773078918,1,0.5782400594959126,1,1,phishing,phishing,phishing
3744,5.95,0.745,1,0.35586947202682495,0,0.41973824748411864,0,1,legitimate,phishing,legitimate
3747,4.9,0.94,1,0.9159232378005981,1,0.41739771308171836,0,1,legitimate,phishing,phishing
3748,4.25,0.745,1,0.283945232629776,0,0.405753150051515,0,1,legitimate,phishing,legitimate
3758,3.7,0.91,1,0.8804274797439575,1,0.9344790337435627,1,1,phishing,phishing,phishing
3764,7.3,0.91,1,0.8804274797439575,1,0.9341799690627457,1,1,phishing,phishing,phishing
3783,2.4,0.745,1,0.6139212846755981,1,0.7399350347189174,1,1,phishing,phishing,phishing
3786,14.4,0.745,1,0.6627358198165894,1,0.7048719775352859,1,1,phishing,phishing,phishing
3789,7.300000000000001,0.745,1,0.8603211641311646,1,0.6032617584282317,1,1,phishing,phishing,phishing
3792,2.25,0.745,1,0.8603211641311646,1,0.9158197677868918,1,1,phishing,phishing,phishing
3793,5.25,0.745,1,0.7785905003547668,1,0.7082147191115411,1,1,phishing,phishing,phishing
3797,5.9,0.94,1,0.8735049962997437,1,0.40756035392856466,0,1,legitimate,phishing,phishing
3803,6.6000000000000005,0.745,1,0.6858993768692017,1,0.931849592993039,1,1,phishing,phishing,phishing
3806,10.05,0.48,0,0.6252762675285339,1,0.4047577528329971,0,1,legitimate,legitimate,phishing
3809,14.7,0.91,1,0.9778656363487244,1,0.6959691161688728,1,1,phishing,phishing,phishing
3814,4.25,0.745,1,0.4633035361766815,0,0.42594242527690573,0,1,legitimate,phishing,legitimate
3819,13.649999999999999,0.745,1,0.8131749629974365,1,0.7128848207441623,1,1,phishing,phishing,phishing
3820,9.6,0.745,1,0.6369617581367493,1,0.430561580830002,0,1,legitimate,phishing,phishing
3823,6.9,0.745,1,0.6369617581367493,1,0.6950148425771263,1,1,phishing,phishing,phishing
3829,24.450000000000003,0.48,0,0.7130482792854309,1,0.850862872946691,1,1,phishing,legitimate,phishing
3836,4.65,0.74,1,0.8115783333778381,1,0.4597511715834796,0,1,legitimate,phishing,phishing
3847,7.8999999999999995,0.94,1,0.9623259902000427,1,0.4110167993474663,0,1,legitimate,phishing,phishing
3854,4.3,0.54,1,0.8648122549057007,1,0.7351448921548902,1,1,phishing,phishing,phishing
3861,9.4,0.94,1,0.13065102696418762,0,0.7460150386931039,1,1,phishing,phishing,legitimate
3862,2.85,0.69,1,0.4319842755794525,0,0.503999247345706,1,1,phishing,phishing,legitimate
3866,11.9,0.745,1,0.772055447101593,1,0.6237642188102979,1,1,phishing,phishing,phishing
3867,2.75,0.745,1,0.9029638171195984,1,0.4983234083402913,0,1,legitimate,phishing,phishing
3870,8.85,0.94,1,0.9094744324684143,1,0.7034848283631217,1,1,phishing,phishing,phishing
3878,0.0,0.745,1,0.6745604276657104,1,0.6920674297311782,1,1,phishing,phishing,phishing
3884,12.600000000000001,0.84,1,0.8633937835693359,1,0.6876199591836296,1,1,phishing,phishing,phishing
3892,3.4,0.85,1,0.946749746799469,1,0.9194684843102535,1,1,phishing,phishing,phishing
3896,1.05,0.82,1,0.8078942894935608,1,0.5370198025593789,1,1,phishing,phishing,phishing
3899,2.95,0.61,1,0.9043101668357849,1,0.8073701738149581,1,1,phishing,phishing,phishing
3904,13.5,0.745,1,0.7667518854141235,1,0.7418039942533186,1,1,phishing,phishing,phishing
3907,6.75,0.94,1,0.21046249568462372,0,0.6974321332031159,1,1,phishing,phishing,legitimate
3916,4.15,0.745,1,0.6092567443847656,1,0.48472807352807123,0,1,legitimate,phishing,phishing
3917,2.8,0.94,1,0.9720456600189209,1,0.7942438426570484,1,1,phishing,phishing,phishing
3924,13.100000000000001,0.745,1,0.3183155357837677,0,0.7316148908302916,1,1,phishing,phishing,legitimate
3925,13.9,0.54,1,0.4567621350288391,0,0.707293138970565,1,1,phishing,phishing,legitimate
3932,5.25,0.745,1,0.6328926682472229,1,0.4179126381636176,0,1,legitimate,phishing,phishing
3939,3.7,0.745,1,0.2725108861923218,0,0.4200542690129897,0,1,legitimate,phishing,legitimate
3950,4.5,0.745,1,0.5365256071090698,1,0.6114703002832504,1,1,phishing,phishing,phishing
3956,3.55,0.745,1,0.5146611332893372,1,0.7119655333133039,1,1,phishing,phishing,phishing
3957,5.45,0.94,1,0.9835377931594849,1,0.4688348804459879,0,1,legitimate,phishing,phishing
3961,8.8,0.85,1,0.9471932649612427,1,0.7004960871841415,1,1,phishing,phishing,phishing
3962,12.05,0.745,1,0.661400556564331,1,0.7573440132070327,1,1,phishing,phishing,phishing
3964,4.6000000000000005,0.94,1,0.38896945118904114,0,0.5243568905221332,1,1,phishing,phishing,legitimate
